carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price,trans_category,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,licenseDate_year,licenseDate_month,licenseDate_day,car_category
27170,34,245,5591,9.95,1,3,2.0,0,5,779413.0,1.0,2014.0,1.6,6.0,1,2.4664031782234406,1.2383742310432684,3.0,2021,7,30,2014,2,1,2014,6,20,0.0
27261,4,440,5608,8.13,4,1,2.0,1,4,779411.0,3.0,2011.0,1.6,3.0,1,3.2386784521643803,2.272125885509337,3.0,2021,7,30,2012,2,1,2012,4,24,0.0
27272,4,440,5608,6.45,1,1,2.0,1,4,779411.0,3.0,2011.0,1.6,3.0,1,3.2386784521643803,2.468099531471619,3.0,2020,5,23,2013,11,1,2014,4,17,0.0
27420,8,262,5623,1.3,1,15,1.0,0,5,779412.0,2.0,2019.0,1.4,31.0,1,2.949164637737656,2.671386216730619,3.0,2020,5,31,2018,12,1,2019,1,24,0.0
27427,2,2,5625,4.51,1,17,1.0,0,5,779415.0,2.0,2017.0,1.6,2.0,1,2.5478814489493886,2.2700619012884857,3.0,2020,4,17,2016,10,1,2017,1,6,0.0
27444,63,246,5629,7.81,1,15,2.0,0,5,779413.0,1.0,2011.0,2.2,21.0,1,3.125882958019036,1.3609765531356006,3.0,2021,7,19,2012,4,1,2012,5,4,0.0
27459,52,984,5631,8.59,8,4,2.0,0,5,779413.0,1.0,2016.0,1.8,23.0,1,2.700018029404946,1.6639260977181702,3.0,2021,2,3,2016,6,1,2016,12,21,0.0
27598,28,78,95,2.68,1,4,1.0,1,5,779419.0,2.0,2016.0,1.6,3.0,1,2.457877977400081,2.149433913499871,3.0,2020,8,12,2018,3,1,2018,5,14,0.0
27713,5,73,5684,5.93,6,4,1.0,0,5,779416.0,2.0,2017.0,1.5,31.0,1,3.202339856228101,2.631888840136646,3.0,2020,6,21,2016,11,1,2017,3,24,0.0
27800,11,15,5692,12.89,2,18,2.0,0,5,779412.0,2.0,2012.0,2.0,2.0,1,3.7371933143924867,2.9856819377004897,3.0,2020,10,17,2013,5,1,2013,6,20,0.0
27824,11,15,5692,13.97,2,3,1.0,0,5,779412.0,2.0,2012.0,2.0,2.0,1,3.7371933143924867,2.8903717578961645,3.0,2021,4,10,2013,1,1,2013,3,18,0.0
27951,20,675,5714,3.09,2,1,1.0,0,7,779412.0,3.0,2017.0,3.0,19.0,1,4.760463070394127,4.330733340286331,3.0,2021,4,27,2017,4,1,2017,7,17,2.0
28142,2,34,5740,12.93,2,1,2.0,2,7,779415.0,2.0,2012.0,3.5,21.0,1,3.6630486940794147,2.9338568698359038,3.0,2020,6,20,2012,6,1,2012,7,19,0.0
28185,8,11,5766,7.05,2,1,1.0,0,5,779412.0,2.0,2013.0,1.8,16.0,1,3.0855729775537806,2.563409711275944,3.0,2021,7,14,2017,1,1,2017,7,3,0.0
28233,9,848,5767,5.5,1,1,1.0,0,5,779413.0,1.0,2016.0,2.0,32.0,1,2.8273136219290276,2.2192034840549946,3.0,2020,10,20,2016,12,1,2016,12,20,0.0
28281,25,97,5771,4.68,1,5,1.0,1,5,779413.0,1.0,2018.0,1.6,3.0,1,2.3504224224082058,1.9740810260220096,3.0,2020,12,24,2018,9,1,2018,10,18,0.0
28289,8,14,5774,8.41,5,17,2.0,1,5,779412.0,2.0,2011.0,1.6,3.0,1,2.8081971497071487,1.7369512327330598,3.0,2020,7,24,2011,12,1,2012,2,17,0.0
28408,27,220,494,3.74,2,1,1.0,0,5,779411.0,2.0,2018.0,2.0,19.0,1,3.7252113833613265,3.1179499062782403,3.0,2021,1,6,2018,5,1,2018,7,12,0.0
28537,11,506,5818,2.06,1,1,1.0,0,5,779412.0,2.0,2018.0,3.0,31.0,1,4.019621016026164,3.775057150354989,3.0,2020,4,9,2017,9,1,2017,11,20,1.0
28693,41,106,698,6.85,4,1,2.0,1,2,779412.0,3.0,2011.0,1.0,1.0,1,2.5257286443082556,1.7749523509116738,3.0,2020,11,21,2011,11,1,2012,3,27,0.0
28697,28,647,5846,7.68,6,1,1.0,1,5,779419.0,2.0,2016.0,1.6,31.0,1,3.0145540277945786,2.2617630984737906,3.0,2020,9,3,2016,1,1,2016,3,18,0.0
28752,11,381,5856,4.21,2,1,1.0,0,5,779412.0,2.0,2018.0,2.0,31.0,1,3.8815637979434374,3.481240089335692,3.0,2020,6,20,2018,7,1,2018,9,25,1.0
28878,6,149,5884,0.81,1,3,4.0,0,5,779412.0,2.0,2019.0,1.5,11.0,1,2.259677591982769,1.9430489167742813,3.0,2020,10,19,2019,8,1,2019,9,30,0.0
28894,4,440,1191,10.74,3,9,2.0,1,4,779411.0,3.0,2011.0,1.6,3.0,1,3.3978584803966405,2.206074192613202,3.0,2021,5,8,2010,11,1,2011,4,13,0.0
28991,66,256,5912,5.92,1,14,1.0,0,5,779416.0,2.0,2016.0,2.0,3.0,1,3.6373229671995344,2.8495497633759097,3.0,2020,12,3,2016,5,1,2016,7,1,0.0
29195,26,200,297,13.14,2,15,2.0,0,5,779413.0,1.0,2011.0,1.5,4.0,1,2.4309783077624445,1.2178757094949273,3.0,2021,3,6,2012,4,1,2012,9,28,0.0
29215,27,573,5925,10.8,2,1,1.0,0,5,779411.0,3.0,2014.0,3.0,13.0,1,5.054971107916307,4.363098624788363,3.0,2021,3,22,2014,10,1,2015,5,29,2.0
29258,5,31,5937,4.85,6,7,1.0,1,7,779416.0,2.0,2017.0,2.5,3.0,1,3.2577118486533987,2.9381031607173544,3.0,2020,9,14,2017,7,1,2017,8,11,0.0
29337,17,62,5948,4.32,1,13,1.0,0,7,779413.0,1.0,2017.0,2.0,32.0,1,2.5641798306825083,1.9572739077056285,3.0,2020,6,27,2017,1,1,2017,10,27,0.0
29507,5,31,5957,7.65,6,1,1.0,1,7,779416.0,2.0,2017.0,2.5,3.0,1,3.331847303527362,3.0819099697950434,3.0,2020,11,11,2018,3,1,2018,5,22,0.0
29562,18,33,5951,4.67,1,9,4.0,0,5,779412.0,2.0,2019.0,2.0,13.0,1,3.610377225958979,3.288401887516811,3.0,2021,6,5,2018,11,1,2019,4,15,1.0
29594,28,145,5977,10.51,5,18,2.0,1,5,779419.0,3.0,2012.0,2.4,3.0,1,3.3243163373261977,2.0082140323914683,3.0,2020,3,29,2011,1,1,2011,3,4,0.0
29670,2,2,1013,6.26,1,5,1.0,0,5,779415.0,2.0,2014.0,1.6,2.0,1,2.5478814489493886,2.1138429683971687,3.0,2020,12,19,2015,5,1,2015,6,18,0.0
29693,2,2,1013,10.06,5,17,1.0,0,5,779415.0,2.0,2014.0,1.6,2.0,1,2.5478814489493886,2.0769384114617173,3.0,2021,6,9,2014,10,1,2014,11,6,0.0
29738,6,265,451,1.92,1,23,1.0,0,5,779413.0,1.0,2017.0,1.5,4.0,1,2.0268315914075385,1.7369512327330598,3.0,2020,7,29,2018,1,1,2018,2,23,0.0
29750,20,95,5990,14.71,6,15,2.0,1,5,779412.0,2.0,2010.0,1.8,21.0,1,3.960813169597578,2.580216829592325,3.0,2020,9,16,2009,12,1,2010,3,22,0.0
29822,16,23,5994,2.71,1,17,4.0,1,5,779415.0,2.0,2018.0,2.5,3.0,1,3.043569602968151,2.72785282839839,3.0,2021,5,13,2019,4,1,2019,7,23,0.0
29896,2,82,424,6.69,2,1,1.0,1,5,779415.0,2.0,2016.0,2.0,3.0,1,3.0243197304059035,2.7713379403381286,3.0,2020,10,5,2016,12,1,2017,2,3,0.0
30053,8,135,790,6.33,1,15,1.0,0,5,779412.0,2.0,2016.0,1.4,9.0,1,2.281361456542419,1.916922612182061,3.0,2020,11,13,2016,8,1,2016,9,8,0.0
30085,8,135,790,6.65,1,27,1.0,0,5,779412.0,2.0,2016.0,1.4,9.0,1,2.281361456542419,1.8562979903656263,3.0,2020,5,17,2016,6,1,2016,6,29,0.0
30093,8,135,790,1.95,1,18,1.0,0,5,779412.0,2.0,2016.0,1.4,9.0,1,2.281361456542419,1.9600947840472698,3.0,2021,4,22,2018,2,1,2018,7,3,0.0
30127,3,261,6057,4.29,2,1,1.0,2,5,779416.0,3.0,2017.0,1.5,3.0,1,2.969388298214389,2.341805806147327,3.0,2021,6,3,2016,11,1,2017,3,17,0.0
30132,20,127,6059,0.58,5,1,1.0,0,5,779412.0,2.0,2020.0,1.5,19.0,1,3.4682327829983137,3.331489969237335,3.0,2020,8,5,2019,12,1,2020,1,16,1.0
30347,27,142,1185,8.74,1,17,2.0,4,5,779411.0,3.0,2013.0,2.0,3.0,1,4.155753190350744,2.8142103969306005,3.0,2020,10,10,2013,2,1,2013,4,26,0.0
30364,8,423,6081,2.4,2,3,1.0,0,5,779412.0,2.0,2019.0,1.4,32.0,2,3.3565486299932736,2.883682769745368,3.0,2020,8,29,2019,5,1,2019,10,11,0.0
30369,13,750,6082,1.35,1,3,1.0,1,5,779412.0,2.0,2019.0,2.0,19.0,1,3.0199369622508083,2.673458756332591,3.0,2020,6,5,2019,6,1,2019,7,10,0.0
30414,7,7,1273,2.88,1,4,1.0,0,5,779415.0,2.0,2017.0,2.0,20.0,1,2.8201877010390604,2.5321082512722946,3.0,2020,4,9,2018,5,1,2018,12,20,0.0
30454,11,205,6090,3.72,1,1,1.0,0,5,779412.0,2.0,2017.0,1.4,32.0,1,3.2928695047765273,2.7899373605743945,3.0,2020,9,15,2017,6,1,2017,8,24,0.0
30487,20,179,6097,9.93,2,1,1.0,0,5,779412.0,3.0,2014.0,3.0,15.0,1,4.716711560720999,4.0943445622221,3.0,2021,3,9,2014,9,1,2015,3,9,2.0
30531,44,319,6112,14.12,5,1,2.0,1,5,779416.0,3.0,2011.0,3.6,21.0,1,4.126973081713828,2.7067159780890733,3.0,2020,12,21,2011,5,1,2011,11,22,0.0
30537,33,302,6113,4.39,1,1,2.0,0,5,779414.0,2.0,2013.0,2.0,3.0,1,3.0666566118906897,2.1610215286722587,3.0,2020,10,31,2014,1,1,2014,3,21,0.0
30734,48,742,6142,14.34,1,12,2.0,3,5,779414.0,2.0,2015.0,1.6,3.0,1,3.1350593387750902,2.1610215286722587,3.0,2020,10,8,2014,9,1,2015,1,5,0.0
30757,2,161,6133,10.94,1,1,2.0,0,7,779415.0,2.0,2010.0,4.0,21.0,1,4.074141854904581,3.5263605246161616,3.0,2020,12,1,2010,9,1,2010,10,9,1.0
30810,20,127,6126,8.0,2,19,2.0,0,5,779412.0,2.0,2013.0,1.8,15.0,1,3.591817741270805,2.5649493574615367,3.0,2021,5,31,2012,11,1,2013,6,26,0.0
30864,3,261,6162,21.82,5,19,2.0,0,5,779416.0,3.0,2013.0,2.0,3.0,1,3.26880819361641,2.0149030205422647,3.0,2020,8,26,2014,9,1,2014,11,19,0.0
31327,20,127,6236,2.0,1,28,4.0,0,5,779412.0,2.0,2019.0,1.5,19.0,1,3.5745903077118086,3.3603753871419,3.0,2020,9,24,2019,3,1,2019,6,19,1.0
31416,27,481,6256,5.43,1,4,4.0,0,5,779412.0,2.0,2018.0,2.0,19.0,1,3.8128654338949275,3.3250360206965914,3.0,2020,12,11,2019,4,1,2019,6,21,1.0
31431,15,174,6261,1.67,1,1,1.0,0,7,779412.0,2.0,2018.0,2.0,3.0,1,3.2950958507796098,2.970414465569701,3.0,2020,6,24,2018,3,1,2018,4,2,0.0
31456,27,481,6256,4.38,5,1,1.0,0,5,779411.0,2.0,2018.0,2.0,19.0,1,3.8128654338949275,3.2418107961506966,3.0,2021,1,11,2018,5,1,2018,12,4,0.0
31547,18,243,6287,9.68,6,1,1.0,0,5,779412.0,3.0,2015.0,2.0,13.0,1,4.341204640153626,3.7607348912143643,3.0,2021,4,17,2016,4,1,2016,6,23,1.0
31632,16,290,6280,3.33,1,1,2.0,0,5,779415.0,2.0,2012.0,2.0,21.0,1,2.9433857931817817,1.9430489167742813,3.0,2020,12,9,2012,10,1,2012,12,12,0.0
31678,5,5,593,13.09,2,7,2.0,0,5,779416.0,2.0,2008.0,1.6,6.0,1,2.4672517145492794,1.0818051703517284,3.0,2020,7,28,2009,11,1,2009,12,21,0.0
31696,11,238,6302,6.77,1,4,1.0,0,5,779412.0,2.0,2018.0,2.0,13.0,1,3.7047528032702264,3.2950958507796098,3.0,2021,1,4,2018,5,1,2018,8,15,1.0
31704,5,31,6308,14.68,5,17,3.0,0,7,779416.0,2.0,2006.0,3.0,4.0,1,3.6054978451748854,1.5644405465033644,3.0,2021,4,21,2008,3,1,2009,7,3,0.0
31807,20,127,6327,1.55,1,1,4.0,0,5,779412.0,2.0,2019.0,1.5,19.0,1,3.4682327829983137,3.3141860046725258,3.0,2020,10,15,2019,3,1,2019,5,31,1.0
31865,2,2,6344,9.51,5,1,2.0,1,5,779415.0,2.0,2013.0,1.8,11.0,1,2.7837759116303458,1.9878743481543455,3.0,2020,11,26,2013,3,1,2013,4,12,0.0
31934,22,989,6351,2.33,1,17,1.0,0,5,779413.0,2.0,2018.0,1.0,18.0,2,2.9796028916241073,2.2192034840549946,3.0,2021,5,5,2018,4,1,2018,6,13,0.0
31965,18,175,6348,8.43,1,5,2.0,0,5,779412.0,2.0,2014.0,3.0,13.0,1,4.054563692210256,3.288401887516811,3.0,2020,5,6,2014,3,1,2014,6,6,1.0
32044,20,95,6373,0.22,2,1,4.0,1,5,779412.0,2.0,2020.0,2.0,19.0,1,3.8624125048748117,3.7954891891721947,3.0,2020,4,16,2019,8,1,2020,1,1,1.0
32209,11,238,591,5.77,6,17,1.0,0,5,779412.0,2.0,2017.0,2.0,13.0,1,3.7787201581137255,3.3032169733019514,3.0,2020,6,20,2017,4,1,2017,8,1,1.0
32211,11,238,591,6.96,2,1,1.0,0,5,779412.0,2.0,2017.0,2.0,13.0,1,3.7787201581137255,3.2950958507796098,3.0,2020,11,25,2016,9,1,2016,12,5,1.0
32220,10,204,1194,18.4,5,15,2.0,0,5,779413.0,1.0,2010.0,1.5,6.0,1,1.884034745337226,0.4574248470388754,3.0,2021,2,6,2010,9,1,2010,10,14,0.0
32329,44,319,6432,5.35,2,3,1.0,0,5,779416.0,3.0,2016.0,3.0,13.0,1,4.077367938014984,3.3638415951183864,3.0,2020,1,14,2016,8,1,2017,10,24,1.0
32333,13,58,6422,6.72,1,17,1.0,0,5,779416.0,2.0,2018.0,1.3,1.0,1,2.065596134857783,1.5432981099295553,3.0,2021,5,7,2018,7,1,2018,8,11,0.0
32384,7,332,6451,1.25,1,1,4.0,0,5,779415.0,2.0,2019.0,2.5,20.0,1,3.2140642678709788,2.9745086371023644,3.0,2021,6,28,2019,10,1,2020,1,8,0.0
32407,11,238,377,10.92,5,1,2.0,0,5,779412.0,2.0,2011.0,2.0,13.0,1,3.7699985053987284,2.524119350088666,3.0,2021,4,7,2011,8,1,2011,8,31,0.0
32492,8,163,6475,11.6,5,19,3.0,0,5,779412.0,2.0,2006.0,2.0,3.0,1,2.96424160646262,1.1939224684724346,3.0,2020,11,20,2006,10,1,2007,1,10,0.0
32532,8,135,6481,10.58,4,7,2.0,1,5,779412.0,2.0,2011.0,1.6,3.0,1,2.5945081597030812,1.6054298910365616,3.0,2020,8,11,2010,11,1,2011,1,25,0.0
32790,33,302,6512,11.17,1,17,2.0,0,5,779414.0,2.0,2012.0,2.0,3.0,1,3.0430928449138284,1.7884205679625405,3.0,2021,6,19,2012,5,1,2012,5,30,0.0
32856,8,219,588,0.2,6,4,1.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,2.7073833121145063,2.2700619012884857,3.0,2021,7,18,2018,3,1,2018,5,23,0.0
32863,13,310,728,9.23,1,1,1.0,1,7,779412.0,2.0,2014.0,2.4,3.0,1,3.09058780456667,2.1041341542702074,3.0,2020,5,13,2014,6,1,2014,8,19,0.0
32870,11,238,6515,3.87,1,1,1.0,0,5,779412.0,2.0,2017.0,2.0,13.0,1,3.7787201581137255,3.3098128198603027,3.0,2021,2,1,2018,2,1,2018,3,30,1.0
33006,2,134,6538,6.1,1,14,1.0,0,5,779415.0,2.0,2016.0,1.8,25.0,2,2.719978771967484,2.2082744135228043,3.0,2021,6,15,2015,12,1,2016,2,4,0.0
33138,12,275,972,12.46,1,14,2.0,0,7,779415.0,2.0,2013.0,2.4,22.0,1,3.283914221047423,2.5556757206762075,3.0,2021,7,10,2013,8,1,2013,9,22,0.0
33165,11,63,928,6.47,1,1,1.0,0,5,779412.0,2.0,2017.0,2.0,31.0,1,3.554776469590456,3.0819099697950434,3.0,2020,5,6,2016,11,1,2017,6,5,0.0
33166,11,63,928,7.07,6,1,1.0,1,5,779412.0,2.0,2017.0,2.0,31.0,1,3.554776469590456,3.0819099697950434,3.0,2020,6,4,2017,2,1,2017,5,16,0.0
33174,11,63,928,6.41,1,13,1.0,1,5,779412.0,2.0,2018.0,2.0,31.0,1,3.554773610809926,3.090132948975475,3.0,2020,12,12,2017,9,1,2017,11,2,0.0
33178,15,446,6568,3.35,5,14,1.0,0,5,779413.0,1.0,2018.0,1.3,6.0,1,2.2700619012884857,1.8373699804801074,3.0,2021,3,1,2018,4,1,2019,9,26,0.0
33199,7,959,6575,2.87,2,1,1.0,0,5,779412.0,2.0,2017.0,2.5,6.0,1,2.8142103969306005,2.2925347571405443,3.0,2020,9,2,2017,5,1,2018,2,11,0.0
33302,28,78,6585,10.91,1,14,2.0,1,5,779419.0,2.0,2015.0,1.6,3.0,1,2.5079719227189963,1.8082887711792655,3.0,2021,3,28,2015,3,1,2015,8,21,0.0
33343,16,290,669,10.83,8,10,2.0,2,5,779415.0,2.0,2013.0,2.0,21.0,1,2.7587433154177283,1.9315214116032138,3.0,2021,2,3,2014,1,1,2014,5,5,0.0
33358,16,290,669,3.98,8,1,2.0,0,5,779415.0,2.0,2013.0,2.0,21.0,1,2.7587433154177283,2.1016921506146558,3.0,2020,10,19,2014,11,1,2015,1,4,0.0
33362,16,290,669,4.62,5,1,2.0,1,5,779415.0,2.0,2013.0,2.0,21.0,1,2.7587433154177283,2.0228711901914416,3.0,2020,12,11,2014,1,1,2014,3,27,0.0
33363,16,290,669,4.62,5,1,2.0,1,5,779415.0,2.0,2013.0,2.0,21.0,1,2.7587433154177283,2.0228711901914416,3.0,2021,1,19,2014,1,1,2014,3,27,0.0
33462,19,299,6602,1.7,1,1,1.0,0,5,779412.0,2.0,2017.0,2.4,6.0,1,2.3683728335320486,2.0149030205422647,3.0,2020,12,10,2017,9,1,2018,1,9,0.0
33484,18,510,6609,15.92,7,14,2.0,1,5,779412.0,3.0,2009.0,3.0,3.0,1,4.933034048072704,3.091042453358316,3.0,2021,4,27,2011,11,1,2012,4,28,0.0
33536,13,66,6615,7.5,1,17,1.0,0,5,779416.0,2.0,2014.0,1.6,3.0,1,2.9543893100196086,2.0412203288596382,3.0,2020,6,20,2014,9,1,2014,10,11,0.0
33566,8,101,6617,8.89,6,1,2.0,0,5,779412.0,2.0,2013.0,2.0,32.0,1,3.410487428569248,2.4423470353692043,3.0,2020,9,8,2013,3,1,2013,4,3,0.0
33731,8,101,180,5.93,2,7,1.0,1,5,779412.0,2.0,2018.0,1.8,31.0,1,3.1350593387750902,2.826129489167811,3.0,2020,4,21,2018,3,1,2018,4,19,0.0
33754,11,700,6658,8.43,5,1,3.0,0,5,779412.0,2.0,2006.0,1.8,20.0,1,3.444895236927875,1.3862943611198906,3.0,2021,5,13,2005,12,1,2006,4,27,0.0
33761,12,53,6661,16.68,2,1,1.0,1,5,779415.0,2.0,2012.0,2.4,22.0,1,3.3061538329752613,2.4849066497880004,3.0,2020,7,10,2012,9,1,2012,12,17,0.0
33806,8,944,6665,8.33,2,22,2.0,0,5,779412.0,2.0,2012.0,3.0,3.0,1,4.509979998984343,3.246490991901174,3.0,2020,8,13,2012,12,1,2015,3,23,0.0
33973,12,92,1040,10.63,5,1,2.0,1,5,779412.0,2.0,2010.0,2.0,22.0,1,3.0577676644734435,2.0149030205422647,3.0,2020,6,18,2010,5,1,2010,7,5,0.0
34021,20,415,1059,1.05,5,1,1.0,0,5,779412.0,2.0,2019.0,1.3,31.0,1,3.3134584673541485,3.0763901765714454,3.0,2020,11,14,2018,12,1,2019,1,25,0.0
34095,18,248,6697,1.43,1,1,1.0,0,5,779412.0,2.0,2016.0,1.5,3.0,1,3.3243163373261977,2.760009940032921,3.0,2020,4,17,2017,12,1,2018,3,20,0.0
34106,6,216,1098,0.69,1,17,1.0,0,5,779413.0,1.0,2018.0,1.5,17.0,1,2.1150499691472033,1.7544036826842861,3.0,2020,9,2,2018,12,1,2019,4,28,0.0
34153,3,137,1011,14.78,5,19,3.0,0,5,779416.0,2.0,2007.0,1.8,6.0,1,2.5937610547000824,0.6312717768418579,3.0,2020,8,12,2007,6,1,2007,8,4,0.0
34181,17,592,6717,10.69,6,17,1.0,0,5,779419.0,2.0,2015.0,2.0,23.0,2,3.3666059368925363,2.194999882314108,3.0,2021,6,9,2017,3,1,2017,5,11,0.0
34209,16,487,6718,6.72,1,5,1.0,5,5,779412.0,2.0,2016.0,1.5,3.0,1,2.6093342281630525,2.1400661634962708,3.0,2020,6,23,2015,8,1,2015,9,17,0.0
34282,17,592,6717,7.72,1,17,1.0,0,5,779413.0,1.0,2015.0,2.0,23.0,2,3.3666059368925363,2.0794415416798357,3.0,2021,5,1,2015,12,1,2015,12,31,0.0
34336,17,592,6717,5.65,1,9,1.0,1,5,779413.0,1.0,2015.0,2.0,23.0,2,3.3666059368925363,2.194999882314108,3.0,2021,5,11,2016,6,1,2016,10,18,0.0
34358,17,592,6717,11.45,1,19,1.0,0,5,779413.0,1.0,2015.0,2.0,32.0,2,3.3666059368925363,2.1610215286722587,3.0,2020,9,13,2016,2,1,2016,7,18,0.0
34637,40,853,6766,16.62,2,1,2.0,1,5,779416.0,3.0,2013.0,3.6,13.0,1,3.8956903508072482,2.5257286443082556,3.0,2020,1,18,2012,11,1,2013,9,29,0.0
34722,20,127,6777,2.56,3,1,1.0,1,5,779412.0,2.0,2016.0,2.0,15.0,1,3.5940191730899764,3.1937631240531252,3.0,2021,6,14,2016,5,1,2016,8,8,0.0
34792,18,175,381,9.71,6,17,2.0,0,5,779412.0,2.0,2013.0,2.0,13.0,1,3.921180943212912,3.0349529867072724,3.0,2020,5,28,2013,4,1,2013,4,24,0.0
34828,18,175,381,8.94,5,1,2.0,1,5,779412.0,2.0,2013.0,2.0,13.0,1,3.921180943212912,3.0483199798288925,3.0,2020,8,16,2013,5,1,2013,7,15,0.0
34830,18,175,381,10.0,2,17,2.0,1,5,779412.0,2.0,2013.0,2.0,13.0,1,3.921180943212912,3.0819099697950434,3.0,2020,8,23,2013,6,1,2013,11,8,0.0
34962,8,116,142,7.12,1,9,1.0,0,5,779412.0,2.0,2016.0,1.4,16.0,1,2.872999508171694,2.4849066497880004,3.0,2021,4,17,2017,3,1,2017,6,13,0.0
35064,12,17,6802,7.61,4,1,1.0,0,5,779415.0,2.0,2017.0,2.4,35.0,1,3.177637076851603,2.6946271807700692,3.0,2020,4,4,2017,3,1,2017,5,9,0.0
35100,68,271,6817,2.03,9,13,1.0,0,4,0.0,1.0,2015.0,2.4,6.0,1,2.8553201198372458,2.064327903869788,3.0,2020,6,21,2015,11,1,2016,1,6,0.0
35106,22,178,6820,5.29,7,5,2.0,2,5,779413.0,1.0,2014.0,1.3,1.0,1,2.0881534822818573,1.3837912309017721,3.0,2020,8,13,2014,5,1,2014,12,29,0.0
35338,8,83,6874,7.75,1,5,1.0,1,5,779412.0,2.0,2016.0,2.0,32.0,1,3.4461707473048864,2.8622008809294686,3.0,2020,2,21,2016,1,1,2016,10,19,0.0
35425,13,58,6879,11.73,5,13,2.0,0,5,779416.0,2.0,2010.0,1.4,6.0,1,2.012232791986386,0.8671004876833833,3.0,2020,12,20,2011,7,1,2011,8,3,0.0
35441,7,166,1004,13.53,2,3,1.0,0,5,779416.0,2.0,2013.0,2.5,20.0,1,3.0717669598299886,2.2300144001592104,3.0,2021,4,29,2014,12,1,2015,2,28,0.0
35494,20,179,1042,16.37,2,7,2.0,0,5,779412.0,3.0,2010.0,3.5,15.0,2,4.9890711161804155,3.481240089335692,3.0,2020,6,9,2011,10,1,2012,3,28,1.0
35571,13,66,6903,8.65,1,1,2.0,0,5,779416.0,2.0,2013.0,2.0,3.0,1,2.9543893100196086,1.9600947840472698,3.0,2020,9,13,2013,1,1,2013,3,1,0.0
35738,11,661,6945,9.87,1,1,2.0,1,5,779412.0,3.0,2013.0,2.0,31.0,1,3.9699144838439238,2.791165107812717,3.0,2020,9,18,2013,7,1,2013,12,11,0.0
35745,18,33,221,8.94,3,19,2.0,3,5,779412.0,2.0,2011.0,2.0,3.0,1,3.56953269648137,2.1162555148025524,3.0,2021,6,12,2011,5,1,2011,12,7,0.0
35901,20,127,6963,3.11,1,7,1.0,0,5,779412.0,2.0,2018.0,2.0,19.0,1,3.585738695194423,3.3098128198603027,3.0,2020,6,20,2018,7,1,2018,8,15,1.0
36118,20,255,6988,22.83,2,3,3.0,0,6,779412.0,3.0,2007.0,3.5,15.0,1,4.440295542797857,2.0769384114617173,3.0,2021,5,22,2007,7,1,2007,12,14,0.0
36243,20,323,7025,2.97,1,1,2.0,0,5,779412.0,3.0,2015.0,1.6,31.0,1,3.3638415951183864,2.624668592163159,3.0,2020,6,25,2014,10,1,2015,1,19,0.0
36338,41,106,7041,6.68,9,4,2.0,0,2,779412.0,3.0,2013.0,1.0,1.0,1,2.6311691567662523,1.6094379124341003,3.0,2021,1,13,2013,6,1,2013,11,1,0.0
36342,12,71,86,2.6,1,15,1.0,0,5,779415.0,2.0,2016.0,1.5,11.0,1,2.7073833121145063,2.6100697927420065,3.0,2020,3,9,2018,7,1,2018,8,7,0.0
36354,4,4,4,3.2,4,19,1.0,0,4,779411.0,3.0,2011.0,1.6,3.0,1,3.32862668882732,2.63834278867739,3.0,2020,8,18,2013,11,1,2016,10,18,0.0
36608,4,4,4,6.76,9,17,2.0,2,4,779411.0,3.0,2011.0,1.6,3.0,1,3.32862668882732,2.2823823856765264,3.0,2020,3,20,2011,12,1,2012,3,1,0.0
36685,8,135,7072,7.16,4,19,2.0,0,5,779412.0,2.0,2013.0,1.6,3.0,1,2.5945081597030812,1.7047480922384253,3.0,2020,9,22,2012,11,1,2013,1,4,0.0
36817,23,154,7095,7.65,1,3,2.0,0,5,779419.0,2.0,2013.0,1.6,3.0,1,2.6727683869575705,1.900613874140137,3.0,2020,8,12,2013,10,1,2014,1,7,0.0
36895,8,560,7103,8.7,1,1,2.0,6,5,779412.0,3.0,2009.0,2.0,3.0,1,3.676300671907076,2.2192034840549946,3.0,2020,7,17,2010,3,1,2010,6,10,0.0
36903,100,681,7104,1.48,1,9,2.0,1,4,779411.0,3.0,2012.0,4.0,13.0,1,5.722931293494962,5.176149732573829,3.0,2021,5,16,2014,3,1,2014,5,20,2.0
36927,20,209,7100,2.08,5,1,1.0,0,5,779412.0,2.0,2018.0,1.6,7.0,1,3.3971893602646164,3.0726933146901194,3.0,2021,5,9,2018,9,1,2019,10,11,0.0
37092,12,259,7129,2.79,1,1,1.0,0,5,779415.0,1.0,2017.0,1.8,11.0,1,2.7960610784249234,2.5862591440482876,3.0,2020,3,18,2017,2,1,2017,5,15,0.0
37235,8,39,7148,12.37,1,17,2.0,0,5,779412.0,2.0,2013.0,2.0,3.0,1,3.4836986031738992,2.4423470353692043,3.0,2021,5,5,2014,6,1,2014,12,4,0.0
37257,11,359,7149,9.37,2,1,1.0,0,4,779412.0,3.0,2014.0,3.0,13.0,1,4.74406218485471,3.8607297110405954,3.0,2020,6,30,2014,11,1,2015,4,15,1.0
37262,30,143,7150,8.85,3,17,1.0,0,5,779418.0,2.0,2015.0,2.0,13.0,1,3.7059823620135983,2.8495497633759097,3.0,2021,5,18,2015,7,1,2015,9,17,0.0
