carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price,trans_category,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,licenseDate_year,licenseDate_month,licenseDate_day,car_category
47176,49,158,8732,11.79,4,1,2.0,2,7,779416.0,3.0,2013.0,3.6,3.0,1,3.6451887654892032,2.1972245773362196,4.0,2021,3,10,2012,11,1,2013,9,2,0.0
47354,20,153,201,16.4,1,19,2.0,0,5,779412.0,3.0,2012.0,1.6,31.0,1,3.3603753871419,1.9459101490553132,4.0,2020,7,30,2012,9,1,2013,7,4,0.0
47358,20,153,201,6.58,1,3,2.0,5,5,779412.0,3.0,2012.0,1.6,31.0,1,3.3603753871419,2.3608540011180215,4.0,2020,8,13,2013,1,1,2013,4,16,0.0
47868,5,159,208,9.81,1,1,2.0,0,5,779416.0,2.0,2010.0,1.6,3.0,1,2.7893229212309465,1.547562508716013,4.0,2021,1,29,2011,7,1,2011,8,16,0.0
47943,7,86,1208,9.96,4,19,2.0,0,5,779415.0,2.0,2011.0,1.6,11.0,1,2.604909442182697,1.8718021769015913,4.0,2020,6,14,2012,2,1,2012,4,16,0.0
48028,7,86,1208,6.14,1,17,2.0,1,5,779415.0,2.0,2011.0,1.6,11.0,1,2.604909442182697,1.8991179875485542,4.0,2020,8,21,2012,4,1,2012,4,24,0.0
48053,50,680,8862,4.28,1,1,2.0,2,4,779415.0,3.0,2013.0,2.0,3.0,1,3.3638415951183864,2.9274534328006965,4.0,2020,9,22,2013,9,1,2014,3,5,0.0
48190,27,379,8888,3.07,1,1,1.0,2,5,779411.0,3.0,2017.0,3.0,13.0,1,4.661550519424199,4.241326752570746,4.0,2020,11,12,2017,11,1,2018,3,30,2.0
48529,3,137,8927,10.03,1,18,2.0,0,5,779416.0,2.0,2013.0,1.8,6.0,1,2.3960754360813845,1.5789787049493917,4.0,2021,1,27,2014,7,1,2014,7,25,0.0
48767,12,21,384,0.49,1,15,1.0,0,5,779412.0,2.0,2018.0,1.5,11.0,1,2.259677591982769,2.2512917986064953,4.0,2020,12,8,2019,6,1,2019,6,27,0.0
48830,18,175,8978,2.39,2,4,1.0,0,5,779412.0,2.0,2018.0,2.0,13.0,1,3.979494720543159,3.756538102587751,4.0,2020,9,14,2017,10,1,2018,3,16,1.0
48851,2,427,8983,17.07,1,14,2.0,2,8,779415.0,3.0,2004.0,2.7,4.0,1,3.742420221041966,2.8213788864092133,4.0,2020,12,17,2009,7,1,2010,1,7,0.0
48869,30,603,8971,3.4,2,1,4.0,0,5,779418.0,2.0,2019.0,2.0,13.0,1,3.720620339897999,3.3945083935113587,4.0,2021,3,11,2019,6,1,2019,9,23,1.0
48980,7,113,170,0.96,2,16,4.0,0,5,779415.0,2.0,2019.0,1.6,11.0,1,2.4731713935695794,2.244955980157409,4.0,2021,1,25,2020,1,1,2020,1,16,0.0
49099,9,151,9005,5.95,4,7,1.0,0,5,779413.0,1.0,2015.0,1.5,28.0,1,2.1736147116970854,1.5686159179138452,4.0,2021,2,6,2014,11,1,2015,1,19,0.0
49207,11,359,9016,15.51,2,35,2.0,1,4,779412.0,3.0,2011.0,3.0,13.0,1,4.7664383335842135,3.1346242724206097,4.0,2021,1,24,2011,7,1,2011,10,11,0.0
49467,13,18,9052,9.12,5,18,2.0,1,5,779416.0,2.0,2011.0,1.8,3.0,1,2.6871669901857858,1.4586150226995167,4.0,2020,8,9,2010,10,1,2011,1,11,0.0
49524,73,648,9075,1.4,2,3,4.0,0,5,779412.0,2.0,2019.0,2.0,3.0,1,3.043569602968151,2.8622008809294686,4.0,2020,11,4,2019,8,1,2019,9,4,0.0
49571,73,648,9075,1.54,2,1,4.0,0,5,779413.0,1.0,2019.0,2.0,3.0,1,3.043569602968151,2.883682769745368,4.0,2021,7,2,2020,12,1,2021,1,8,0.0
49847,20,179,9127,4.04,2,1,1.0,0,5,779412.0,3.0,2016.0,3.0,15.0,1,4.716711560720999,4.139955073474153,4.0,2020,5,15,2016,4,1,2016,9,23,2.0
50009,15,22,9142,3.52,1,5,1.0,0,5,779413.0,1.0,2018.0,1.5,3.0,1,2.615934912194404,2.1972245773362196,4.0,2021,7,26,2019,1,1,2019,7,3,0.0
50074,8,292,535,8.1,6,1,2.0,0,5,779412.0,3.0,2012.0,2.0,32.0,1,3.6125382208572137,2.6946271807700692,4.0,2020,6,21,2013,4,1,2013,7,2,0.0
50080,8,292,535,9.36,1,1,1.0,1,5,779412.0,3.0,2012.0,2.0,23.0,1,3.6125382208572137,2.653241964607215,4.0,2021,6,11,2014,6,1,2015,8,10,0.0
50263,11,186,477,2.56,1,4,1.0,0,5,779412.0,2.0,2016.0,1.4,31.0,1,3.1144038032714896,2.653241964607215,4.0,2020,7,5,2016,8,1,2016,9,1,0.0
50373,50,180,9227,10.71,1,28,2.0,1,5,779412.0,2.0,2012.0,2.5,17.0,1,3.383712067321136,2.2823823856765264,4.0,2020,9,19,2012,9,1,2013,1,29,0.0
50426,9,241,9222,6.43,6,17,1.0,0,5,779413.0,1.0,2016.0,1.5,9.0,1,2.6026896854443837,2.0149030205422647,4.0,2020,6,13,2016,7,1,2016,8,26,0.0
50447,26,282,9221,7.11,4,17,2.0,0,5,779413.0,1.0,2012.0,1.8,21.0,1,2.7713379403381286,1.430311246536665,4.0,2020,7,7,2012,10,1,2013,5,13,0.0
50597,64,829,9270,11.44,2,15,3.0,0,5,779413.0,1.0,2011.0,1.5,6.0,1,2.089391872533004,0.4054651081081644,4.0,2020,11,9,2011,11,1,2011,11,30,0.0
50910,23,35,9329,7.83,5,1,1.0,1,5,779419.0,2.0,2013.0,2.0,17.0,1,2.96424160646262,1.8562979903656263,4.0,2020,7,6,2013,3,1,2013,8,1,0.0
51073,18,136,9363,8.64,5,1,2.0,1,5,779412.0,2.0,2012.0,2.0,13.0,1,3.616308761279101,2.468099531471619,4.0,2020,7,15,2012,6,1,2012,7,12,0.0
51078,18,136,9363,16.64,5,17,2.0,0,5,779412.0,2.0,2012.0,2.0,13.0,1,3.616308761279101,2.379546134130174,4.0,2020,12,8,2012,5,1,2012,8,7,0.0
51307,11,63,9395,13.88,1,14,2.0,0,5,779412.0,2.0,2012.0,1.8,2.0,1,3.40452517175483,2.3869262414277967,4.0,2020,12,23,2012,6,1,2012,8,13,0.0
51699,23,68,172,10.42,2,14,2.0,1,5,779419.0,2.0,2010.0,1.6,4.0,1,2.563409711275944,1.3862943611198906,4.0,2021,3,28,2011,1,1,2011,1,24,0.0
51869,8,171,9476,0.71,1,4,1.0,0,5,779412.0,2.0,2019.0,1.5,9.0,1,2.4997952622817508,2.1972245773362196,4.0,2020,6,19,2019,3,1,2019,6,28,0.0
51909,13,18,9475,15.02,5,7,2.0,0,5,779416.0,2.0,2009.0,1.6,3.0,1,2.659559991941776,1.2669476034873244,4.0,2020,5,24,2009,9,1,2009,10,26,0.0
51915,2,479,9472,3.84,4,14,4.0,0,5,779415.0,2.0,2018.0,2.0,30.0,1,2.8021475244813256,2.5862591440482876,4.0,2021,3,6,2018,12,1,2019,1,9,0.0
51956,17,843,9478,3.54,1,17,1.0,0,5,779413.0,1.0,2017.0,1.5,32.0,2,3.1175073304799117,2.330200260027019,4.0,2020,5,8,2017,9,1,2017,10,27,0.0
52137,23,793,9527,2.63,7,15,1.0,0,5,779419.0,2.0,2017.0,1.6,3.0,1,2.658859956911438,2.247072383063787,4.0,2020,4,19,2017,12,1,2018,4,18,0.0
52166,7,57,9529,2.91,3,14,1.0,0,5,779415.0,2.0,2017.0,2.0,20.0,1,3.0291670496402285,2.7047112998366956,4.0,2020,10,6,2018,5,1,2018,8,8,0.0
52191,23,1119,9532,12.08,2,5,3.0,1,4,779419.0,3.0,2006.0,2.0,17.0,1,2.96424160646262,1.6639260977181702,4.0,2020,2,22,2006,12,1,2007,3,29,0.0
52242,42,107,9539,17.99,5,7,1.0,1,5,779412.0,3.0,2014.0,3.0,13.0,1,4.6709579265260945,3.708682081410116,4.0,2021,2,5,2013,12,1,2014,3,14,1.0
52468,8,135,9570,5.24,5,7,1.0,0,5,779412.0,2.0,2012.0,1.6,3.0,1,2.6093342281630525,1.7191887763932197,4.0,2021,6,16,2013,9,1,2013,10,8,0.0
52762,42,322,9600,3.25,7,28,1.0,0,2,779412.0,3.0,2016.0,2.0,31.0,1,4.107589788972121,4.007333185232471,4.0,2020,8,11,2016,6,1,2016,10,11,2.0
52837,2,2,691,0.79,5,17,1.0,0,5,779412.0,2.0,2018.0,1.2,2.0,1,2.5710843460290524,2.3513752571634776,4.0,2020,6,11,2019,5,1,2019,11,11,0.0
52980,8,39,9617,6.73,6,1,1.0,0,5,779412.0,2.0,2016.0,1.8,3.0,1,3.099190981922221,2.580216829592325,4.0,2020,4,12,2015,12,1,2016,1,19,0.0
53143,12,92,9650,6.62,1,4,4.0,0,5,779415.0,2.0,2018.0,2.0,25.0,2,3.043569602968151,2.883682769745368,4.0,2021,3,25,2019,10,1,2019,11,4,0.0
53147,72,286,9652,3.74,1,10,1.0,0,5,779413.0,1.0,2017.0,2.0,32.0,1,2.637627736805664,1.8082887711792655,4.0,2021,1,20,2017,5,1,2017,8,2,0.0
53174,20,160,9664,0.95,1,1,1.0,1,4,779412.0,2.0,2016.0,2.0,19.0,1,3.7653774250866614,3.522824869783854,4.0,2020,12,26,2017,2,1,2017,7,13,1.0
53367,18,33,9691,4.55,1,1,1.0,0,5,779412.0,2.0,2017.0,2.0,13.0,1,3.5142284036242013,3.091042453358316,4.0,2020,5,2,2017,5,1,2017,5,25,0.0
53395,18,33,9691,2.24,6,1,1.0,0,5,779412.0,2.0,2017.0,2.0,13.0,1,3.5142284036242013,3.1135153092103742,4.0,2020,4,6,2017,8,1,2017,8,21,0.0
53500,2,134,601,5.49,5,17,1.0,0,5,779415.0,2.0,2017.0,1.2,2.0,1,2.601207105484161,2.2192034840549946,4.0,2020,11,14,2017,12,1,2018,1,18,0.0
53919,12,53,9777,6.4,1,1,1.0,0,5,779415.0,2.0,2015.0,2.0,11.0,1,3.043569602968151,2.6741486494265287,4.0,2021,4,13,2016,4,1,2016,4,21,0.0
53941,20,372,9781,7.87,2,3,1.0,1,5,779412.0,3.0,2014.0,2.0,31.0,1,3.6584202466292277,2.9806186357439426,4.0,2020,5,13,2013,11,1,2014,7,17,0.0
54123,8,11,9801,13.73,6,17,2.0,2,5,779412.0,2.0,2011.0,1.8,3.0,1,3.1170645587215158,1.9315214116032138,4.0,2020,12,26,2012,4,1,2012,5,4,0.0
54131,8,16,9810,7.0,1,3,1.0,0,5,779412.0,2.0,2017.0,1.6,6.0,1,2.4664031782234406,1.9021075263969205,4.0,2021,6,1,2017,9,1,2017,9,8,0.0
54280,11,186,9849,3.3,1,17,1.0,0,5,779412.0,2.0,2017.0,1.4,31.0,1,2.9856819377004897,2.658859956911438,4.0,2020,4,4,2017,11,1,2018,1,5,0.0
54283,11,186,9849,4.03,1,1,1.0,2,5,779412.0,2.0,2017.0,1.4,31.0,1,2.9856819377004897,2.6232182655855123,4.0,2020,9,16,2017,8,1,2017,10,12,0.0
54533,12,129,9894,1.7,1,19,1.0,0,5,779412.0,2.0,2019.0,1.0,11.0,1,2.6518325211039815,2.379546134130174,4.0,2020,7,21,2019,3,1,2019,4,24,0.0
54709,44,181,9923,8.35,4,17,1.0,1,5,779416.0,3.0,2015.0,2.8,21.0,3,3.7839623353606284,3.349904087274605,4.0,2020,10,21,2014,7,1,2015,3,6,1.0
55143,3,261,9982,3.4,1,12,1.0,1,5,779412.0,2.0,2018.0,1.5,3.0,1,3.0096351787229825,2.4849066497880004,4.0,2020,12,2,2018,3,1,2018,6,19,0.0
55324,8,8,408,6.82,1,13,2.0,0,5,779412.0,2.0,2015.0,1.6,6.0,1,2.285438934159075,1.6054298910365616,4.0,2021,2,2,2016,1,1,2016,3,17,0.0
55593,26,72,258,3.5,1,1,1.0,0,5,779413.0,1.0,2016.0,1.5,16.0,1,2.7650604558189897,2.149433913499871,4.0,2021,5,15,2016,7,1,2016,8,18,0.0
55648,16,290,680,8.1,4,15,2.0,1,5,779415.0,2.0,2011.0,2.0,21.0,1,2.9433857931817817,1.6845453849209058,4.0,2021,7,26,2011,11,1,2012,2,10,0.0
55658,16,290,680,12.88,4,7,2.0,2,5,779415.0,2.0,2011.0,2.0,21.0,1,2.9433857931817817,1.3812818192963463,4.0,2020,12,3,2011,4,1,2011,4,11,0.0
55806,5,90,407,13.37,2,19,1.0,1,5,779416.0,2.0,2013.0,2.4,3.0,1,3.202339856228101,2.2700619012884857,4.0,2021,3,25,2015,1,1,2015,3,19,0.0
55823,5,159,10071,3.0,1,16,1.0,0,5,779412.0,2.0,2018.0,1.0,32.0,1,2.556451816951096,2.0541237336955462,4.0,2020,3,21,2018,3,1,2018,4,25,0.0
55833,5,159,10071,2.95,1,4,1.0,1,5,779412.0,2.0,2018.0,1.0,32.0,1,2.556451816951096,2.0781907597781832,4.0,2020,6,7,2018,11,1,2018,12,29,0.0
55891,5,159,10071,3.84,1,3,1.0,0,5,779416.0,2.0,2018.0,1.0,23.0,1,2.556451816951096,2.0014800002101243,4.0,2021,1,23,2018,3,1,2018,6,20,0.0
56066,8,262,10108,4.99,1,28,1.0,1,5,779412.0,2.0,2017.0,1.4,31.0,1,2.9647574692545606,2.5321082512722946,4.0,2020,9,22,2017,3,1,2017,6,30,0.0
56160,9,111,396,6.59,2,5,1.0,0,5,779413.0,1.0,2015.0,1.5,12.0,1,2.4832385926873033,1.6486586255873816,4.0,2021,7,25,2015,1,1,2015,2,3,0.0
56269,18,175,10134,15.96,1,28,3.0,3,5,779412.0,2.0,2008.0,2.5,3.0,1,3.8766030601968855,1.9286186519452522,4.0,2020,8,19,2008,3,1,2008,5,28,0.0
56377,66,268,458,11.04,1,7,2.0,0,5,779416.0,3.0,2012.0,3.0,3.0,1,3.9886136075898584,2.3513752571634776,4.0,2021,6,13,2012,2,1,2012,9,13,0.0
56629,17,843,10176,4.92,1,19,1.0,0,5,779413.0,1.0,2017.0,1.5,10.0,2,3.185939324621936,2.468099531471619,4.0,2021,4,23,2018,3,1,2018,6,7,0.0
56739,20,27,10193,7.99,1,5,2.0,0,5,779412.0,3.0,2013.0,3.0,15.0,1,3.8022081394209395,3.0349529867072724,4.0,2020,8,7,2013,9,1,2013,10,23,0.0
56774,22,178,10194,3.43,1,4,2.0,0,5,779413.0,1.0,2014.0,1.5,1.0,1,2.2375130962503307,1.5432981099295553,4.0,2020,7,9,2014,10,1,2016,1,13,0.0
57005,15,98,10229,1.25,4,3,2.0,0,5,779412.0,2.0,2019.0,1.5,3.0,1,2.7523860149222616,2.452719145534755,4.0,2020,7,27,2019,7,1,2019,9,6,0.0
57064,11,445,10242,12.47,2,1,2.0,1,5,779412.0,3.0,2014.0,3.0,13.0,1,4.586802528629907,3.4307561839036995,4.0,2021,4,21,2013,9,1,2013,12,6,1.0
57078,89,880,10243,7.49,2,1,2.0,0,5,779414.0,3.0,2011.0,2.0,11.0,1,3.0243197304059035,1.791759469228055,4.0,2020,11,28,2011,6,1,2013,1,11,0.0
57081,89,880,10243,7.49,2,1,2.0,1,5,779414.0,3.0,2011.0,2.0,11.0,1,3.0243197304059035,1.791759469228055,4.0,2021,1,9,2011,6,1,2013,1,11,0.0
57101,23,726,10246,8.41,6,1,2.0,2,6,779419.0,3.0,2013.0,3.0,3.0,1,3.607669398688393,2.5726122302071057,4.0,2020,8,2,2013,6,1,2014,6,13,0.0
57169,12,92,10251,12.7,2,17,2.0,1,5,779415.0,2.0,2013.0,2.4,21.0,1,3.177220149599368,2.2823823856765264,4.0,2020,2,29,2012,12,1,2013,1,17,0.0
57208,29,358,10258,11.33,2,3,2.0,0,5,779413.0,1.0,2012.0,1.5,6.0,1,1.9712993830601329,0.9477893989335261,4.0,2020,10,18,2012,4,1,2012,5,23,0.0
57471,20,95,911,1.67,2,4,4.0,0,5,779412.0,2.0,2019.0,1.5,19.0,1,3.774598329516474,3.6630486940794147,4.0,2020,9,23,2019,8,1,2019,10,22,1.0
57501,33,736,10301,5.81,1,17,1.0,1,5,779414.0,2.0,2016.0,1.6,3.0,1,2.3767644911682972,1.667706820558076,4.0,2020,10,17,2016,11,1,2016,12,20,0.0
57502,33,736,10301,5.81,1,17,1.0,1,5,779414.0,2.0,2016.0,1.6,3.0,1,2.3767644911682972,1.5686159179138452,4.0,2020,11,13,2016,11,1,2016,12,20,0.0
57575,18,243,10322,3.53,2,28,4.0,0,5,779412.0,2.0,2018.0,2.0,13.0,1,4.262539022051294,4.009149716158869,4.0,2020,9,26,2018,9,1,2019,1,4,2.0
57597,8,39,10323,9.81,2,15,2.0,0,5,779412.0,2.0,2013.0,1.8,3.0,1,3.3562000157314196,2.2491843162669305,4.0,2021,1,29,2013,5,1,2013,8,27,0.0
57655,8,196,10320,1.64,2,3,4.0,1,5,779412.0,1.0,2019.0,2.0,7.0,1,3.5553480614894135,3.1780538303479458,4.0,2021,4,5,2019,5,1,2019,11,8,0.0
57764,11,63,338,7.82,1,7,2.0,0,5,779412.0,2.0,2013.0,2.0,2.0,1,3.4651107074058083,2.8094026953624978,4.0,2020,7,11,2014,5,1,2014,7,4,0.0
57937,55,577,10350,8.54,6,1,2.0,1,5,779415.0,3.0,2009.0,3.5,15.0,1,4.404277243608702,2.995732273553991,4.0,2020,12,16,2010,2,1,2010,3,26,0.0
57953,8,135,930,6.5,4,1,1.0,0,5,779412.0,2.0,2014.0,1.6,3.0,1,2.432735777459091,1.840549633397487,4.0,2020,9,8,2014,7,1,2014,11,20,0.0
58048,5,159,207,12.04,1,19,1.0,0,5,779416.0,2.0,2013.0,1.6,3.0,1,2.7893229212309465,1.8718021769015913,4.0,2020,6,19,2013,12,1,2015,7,1,0.0
58159,5,31,34,6.59,3,1,1.0,1,7,779416.0,2.0,2014.0,2.4,3.0,1,3.086486636822455,2.468099531471619,4.0,2020,7,27,2016,12,1,2017,3,30,0.0
58212,5,31,34,17.14,3,4,2.0,1,7,779416.0,2.0,2014.0,2.4,3.0,1,3.086486636822455,2.2407096892759584,4.0,2020,10,30,2016,5,1,2016,7,22,0.0
58304,5,31,34,13.12,3,17,2.0,1,7,779416.0,2.0,2014.0,2.4,3.0,1,3.086486636822455,2.0014800002101243,4.0,2021,6,16,2014,6,1,2014,7,11,0.0
58509,11,186,10393,4.24,4,7,1.0,1,5,779412.0,2.0,2017.0,1.4,31.0,1,3.0155349008501706,2.740840023925201,4.0,2020,10,31,2017,9,1,2017,9,26,0.0
58669,33,162,10426,20.1,5,17,3.0,1,5,779412.0,2.0,2006.0,1.6,6.0,1,2.563409711275944,0.5240182175519738,4.0,2020,7,30,2006,8,1,2006,9,30,0.0
58779,8,39,10454,9.24,1,17,2.0,0,5,779412.0,2.0,2012.0,1.8,3.0,1,3.1937631240531252,2.2278615467981093,4.0,2020,12,24,2013,4,1,2013,4,23,0.0
58802,20,95,710,6.53,2,4,1.0,1,5,779412.0,2.0,2017.0,2.0,19.0,1,3.9314333989479695,3.6553226705850936,4.0,2020,12,14,2017,6,1,2017,8,11,1.0
58953,7,234,370,11.19,5,1,1.0,1,5,779415.0,2.0,2016.0,1.6,11.0,1,2.733717947850788,2.064327903869788,4.0,2020,12,16,2015,11,1,2016,5,18,0.0
58954,7,234,370,4.82,1,7,1.0,0,5,779415.0,2.0,2016.0,1.6,11.0,1,2.733717947850788,2.0769384114617173,4.0,2021,2,1,2016,2,1,2016,4,25,0.0
59001,5,5,604,11.65,6,16,2.0,0,5,779416.0,2.0,2013.0,1.5,3.0,1,2.4150205223238337,1.536867219599265,4.0,2020,4,13,2014,6,1,2014,8,12,0.0
59037,5,90,10467,15.85,2,30,2.0,1,5,779416.0,2.0,2011.0,2.4,3.0,1,3.3495531485098167,1.8531680973566984,4.0,2020,11,4,2011,5,1,2011,7,19,0.0
59051,3,194,10468,10.28,4,30,2.0,0,5,779416.0,2.0,2011.0,1.5,17.0,1,2.378619779270043,1.3029127521808397,4.0,2020,1,9,2011,9,1,2011,10,11,0.0
59087,20,179,10490,15.87,2,19,1.0,1,5,779412.0,3.0,2016.0,3.0,15.0,1,4.551769409260976,4.04305126783455,4.0,2021,4,18,2015,10,1,2016,4,27,2.0
59122,11,445,10495,9.26,2,1,2.0,1,5,779412.0,3.0,2011.0,3.0,13.0,1,4.562262684976814,3.177220149599368,4.0,2021,5,25,2011,10,1,2012,11,28,0.0
59227,6,216,10504,8.26,3,14,1.0,0,5,779413.0,1.0,2015.0,1.5,6.0,1,1.9154509415706047,1.1631508098056809,4.0,2020,10,16,2015,3,1,2015,4,9,0.0
59245,18,25,10508,9.08,1,17,1.0,0,5,779412.0,2.0,2018.0,2.0,13.0,1,3.63705970538414,3.2108436531709366,4.0,2020,9,29,2017,7,1,2017,12,15,0.0
59253,18,25,10508,4.67,1,3,1.0,0,5,779412.0,2.0,2018.0,2.0,13.0,1,3.63705970538414,3.353406717825807,4.0,2020,8,29,2018,4,1,2018,8,22,1.0
59271,12,129,1351,10.52,2,14,2.0,0,5,779415.0,2.0,2013.0,1.8,22.0,1,2.601207105484161,2.012232791986386,4.0,2020,10,10,2014,7,1,2014,12,10,0.0
59424,12,92,10510,7.18,1,2,1.0,0,5,779415.0,2.0,2016.0,2.0,11.0,1,2.9433857931817817,2.6864860231863696,4.0,2021,5,3,2016,7,1,2016,9,12,0.0
59724,12,224,1267,5.66,1,17,1.0,0,7,779415.0,2.0,2016.0,2.4,11.0,1,3.410487428569248,3.242592351485517,4.0,2020,4,29,2018,1,1,2018,2,2,0.0
59775,20,127,10567,4.77,3,14,1.0,0,5,779412.0,2.0,2018.0,1.6,19.0,1,3.507956918233689,3.1986731175506815,4.0,2020,9,10,2018,6,1,2018,7,17,0.0
59810,33,336,10572,9.7,3,7,1.0,0,5,779414.0,2.0,2015.0,1.6,3.0,1,2.9428587839469227,2.1258479144939915,4.0,2021,1,26,2015,2,1,2015,6,24,0.0
59909,7,113,10580,7.78,6,17,2.0,0,5,779412.0,2.0,2012.0,1.6,11.0,1,2.631888840136646,1.8991179875485542,4.0,2020,12,6,2013,8,1,2013,11,21,0.0
60009,8,171,475,6.64,1,7,1.0,1,5,779412.0,2.0,2016.0,1.6,9.0,1,2.39698576841553,1.8531680973566984,4.0,2020,7,6,2017,5,1,2017,6,20,0.0
60011,8,171,475,4.19,1,1,1.0,0,5,779412.0,2.0,2016.0,1.6,9.0,1,2.39698576841553,2.0515563381903004,4.0,2020,8,6,2017,6,1,2017,7,26,0.0
60088,41,106,776,6.47,3,20,1.0,0,2,779412.0,3.0,2015.0,1.0,32.0,1,2.615934912194404,2.1400661634962708,4.0,2020,11,27,2016,6,1,2016,12,28,0.0
60156,4,4,147,3.75,9,1,1.0,1,4,779411.0,3.0,2016.0,1.5,3.0,1,3.1937631240531252,2.833213344056216,4.0,2021,3,9,2016,11,1,2017,2,15,0.0
60378,2,2,10651,8.84,1,43,3.0,0,5,779415.0,2.0,2007.0,1.6,6.0,1,2.6232182655855123,1.252762968495368,4.0,2020,8,30,2007,6,1,2007,9,3,0.0
60722,47,150,10739,11.64,5,4,2.0,1,5,779414.0,2.0,2011.0,1.6,17.0,1,2.5556757206762075,1.1631508098056809,4.0,2020,4,28,2011,8,1,2011,11,8,0.0
60730,30,603,10743,1.46,2,1,4.0,0,5,779412.0,2.0,2021.0,2.0,13.0,1,3.7302612918927056,3.4372078191851885,4.0,2021,6,12,2020,6,1,2020,10,27,1.0
60985,8,842,10777,6.71,2,1,1.0,1,9,779412.0,2.0,2016.0,2.0,31.0,1,3.588506479967149,3.2386784521643803,4.0,2020,10,28,2016,11,1,2017,7,24,0.0
60995,42,396,10779,1.86,6,1,4.0,0,5,779412.0,2.0,2020.0,2.0,7.0,1,4.0163830207523885,4.0427003290697625,4.0,2021,7,26,2020,1,1,2021,3,15,2.0
61259,13,377,10811,10.08,4,7,2.0,0,5,779416.0,2.0,2009.0,1.4,4.0,1,2.301584592660462,1.0818051703517284,4.0,2020,7,18,2009,10,1,2009,11,24,0.0
61429,29,325,10825,3.33,1,5,1.0,0,5,779413.0,1.0,2018.0,1.5,12.0,1,2.3504224224082058,1.6253112615903906,4.0,2021,5,4,2017,10,1,2017,11,15,0.0
61501,2,285,10833,16.69,5,17,3.0,2,5,779415.0,2.0,2007.0,2.5,3.0,1,3.1730412885244013,1.8991179875485542,4.0,2020,10,18,2007,4,1,2007,5,17,0.0
61578,27,46,10853,18.41,9,14,2.0,0,5,779411.0,3.0,2010.0,2.2,3.0,3,3.927896354584436,2.3978952727983707,4.0,2020,6,17,2009,12,1,2010,2,5,0.0
61579,27,46,10853,11.4,9,17,2.0,0,5,779411.0,3.0,2010.0,2.2,3.0,3,3.927896354584436,2.517696472610991,4.0,2020,12,29,2010,2,1,2010,4,19,0.0
61619,11,63,10860,12.6,5,17,2.0,0,5,779412.0,2.0,2012.0,2.0,2.0,1,3.5260663637080247,2.3978952727983707,4.0,2020,9,27,2011,12,1,2012,2,9,0.0
61870,25,60,68,9.48,6,4,2.0,0,5,779413.0,1.0,2014.0,1.6,17.0,1,2.331172549845958,1.6054298910365616,4.0,2020,5,28,2014,5,1,2014,6,19,0.0
61904,18,175,10880,5.69,1,1,1.0,1,5,779412.0,2.0,2017.0,2.0,13.0,1,3.7968365956190286,3.3775875160230218,4.0,2020,1,10,2016,11,1,2017,1,12,1.0
61950,28,587,10899,2.63,1,15,1.0,0,5,779419.0,2.0,2017.0,1.4,3.0,1,2.2915241456346207,1.8373699804801074,4.0,2020,7,7,2016,12,1,2017,8,16,0.0
61969,8,163,10902,15.31,6,12,2.0,0,5,779412.0,2.0,2011.0,1.4,6.0,1,2.7713379403381286,1.7011051009599243,4.0,2021,1,16,2011,4,1,2011,5,25,0.0
62280,12,902,10967,6.16,1,9,1.0,1,5,779415.0,2.0,2014.0,2.4,22.0,1,3.2950958507796098,2.5321082512722946,4.0,2021,5,27,2014,8,1,2015,9,9,0.0
62330,4,4,10968,7.34,6,1,2.0,2,4,779411.0,3.0,2011.0,1.6,3.0,1,3.1570004211501135,2.1972245773362196,4.0,2020,5,7,2012,9,1,2012,12,4,0.0
62473,45,131,11010,8.97,1,1,2.0,1,5,779415.0,3.0,2014.0,2.5,3.0,1,3.6082115510464816,2.9856819377004897,4.0,2021,4,26,2014,4,1,2014,6,20,0.0
62522,44,181,11019,13.1,4,35,2.0,1,4,779416.0,3.0,2010.0,3.8,4.0,1,3.758638698528789,2.6796507265805123,4.0,2020,12,10,2009,12,1,2010,4,28,0.0
62547,66,256,11020,4.37,2,3,1.0,0,5,779416.0,2.0,2018.0,2.0,3.0,1,3.591542221224979,3.0535293722802077,4.0,2020,6,28,2017,10,1,2017,11,24,0.0
62593,8,39,490,13.37,2,1,2.0,0,5,779412.0,2.0,2010.0,1.8,3.0,1,3.3207101307494686,2.149433913499871,4.0,2020,3,26,2010,9,1,2010,10,8,0.0
62640,26,72,1235,4.49,3,19,1.0,0,5,779412.0,2.0,2018.0,1.5,31.0,1,2.733067964077498,2.1162555148025524,4.0,2020,6,28,2017,2,1,2018,2,2,0.0
62643,25,41,11032,2.01,1,4,1.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,2.563409711275944,2.2278615467981093,4.0,2020,6,29,2019,4,1,2019,5,14,0.0
62645,25,41,11032,0.99,1,14,1.0,1,5,779412.0,2.0,2018.0,1.5,3.0,1,2.563409711275944,2.2617630984737906,4.0,2020,8,27,2019,3,1,2019,4,24,0.0
62893,4,4,11087,8.21,4,1,2.0,0,4,779411.0,3.0,2011.0,1.6,3.0,1,3.462606009790799,2.2925347571405443,4.0,2021,2,2,2012,10,1,2012,12,13,0.0
